File Path,CPU Usage
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_101_100/VexiiRiscv_101_100_build/log/route.log,7264
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_101_100/VexiiRiscv_101_100_build/log/placement.log,6470
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_101_100/VexiiRiscv_101_100_build/log/cts.log,5673
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_101_100/VexiiRiscv_101_100_build/log/read_rtl.log,30
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_101_100/VexiiRiscv_101_100_build/log/floorplan.log,1155
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_288_100/VexiiRiscv_288_100_build/log/chipfinish.log,3553
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_288_100/VexiiRiscv_288_100_build/log/route.log,23050
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_288_100/VexiiRiscv_288_100_build/log/placement.log,14091
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_288_100/VexiiRiscv_288_100_build/log/cts.log,16571
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_288_100/VexiiRiscv_288_100_build/log/read_rtl.log,57
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_288_100/VexiiRiscv_288_100_build/log/floorplan.log,3370
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_24_100/VexiiRiscv_24_100_build/log/chipfinish.log,2574
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_24_100/VexiiRiscv_24_100_build/log/route.log,18225
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_24_100/VexiiRiscv_24_100_build/log/placement.log,10566
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_24_100/VexiiRiscv_24_100_build/log/cts.log,10886
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_24_100/VexiiRiscv_24_100_build/log/read_rtl.log,118
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_24_100/VexiiRiscv_24_100_build/log/floorplan.log,2780
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_265_100/VexiiRiscv_265_100_build/log/chipfinish.log,5797
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_265_100/VexiiRiscv_265_100_build/log/route.log,40024
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_265_100/VexiiRiscv_265_100_build/log/placement.log,19773
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_265_100/VexiiRiscv_265_100_build/log/cts.log,31222
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_265_100/VexiiRiscv_265_100_build/log/read_rtl.log,253
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_265_100/VexiiRiscv_265_100_build/log/floorplan.log,4323
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_386_100/VexiiRiscv_386_100_build/log/chipfinish.log,1507
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_386_100/VexiiRiscv_386_100_build/log/route.log,9813
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_386_100/VexiiRiscv_386_100_build/log/placement.log,7448
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_386_100/VexiiRiscv_386_100_build/log/cts.log,7507
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_386_100/VexiiRiscv_386_100_build/log/read_rtl.log,30
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_386_100/VexiiRiscv_386_100_build/log/floorplan.log,1875
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_243_100/VexiiRiscv_243_100_build/log/chipfinish.log,705
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_243_100/VexiiRiscv_243_100_build/log/route.log,3641
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_243_100/VexiiRiscv_243_100_build/log/placement.log,3550
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_243_100/VexiiRiscv_243_100_build/log/cts.log,3192
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_243_100/VexiiRiscv_243_100_build/log/read_rtl.log,24
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_243_100/VexiiRiscv_243_100_build/log/floorplan.log,785
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_268_100/VexiiRiscv_268_100_build/log/chipfinish.log,366
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_268_100/VexiiRiscv_268_100_build/log/route.log,1784
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_268_100/VexiiRiscv_268_100_build/log/placement.log,2285
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_268_100/VexiiRiscv_268_100_build/log/cts.log,2145
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_268_100/VexiiRiscv_268_100_build/log/read_rtl.log,20
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_268_100/VexiiRiscv_268_100_build/log/floorplan.log,504
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_111_100/VexiiRiscv_111_100_build/log/chipfinish.log,2287
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_111_100/VexiiRiscv_111_100_build/log/route.log,16525
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_111_100/VexiiRiscv_111_100_build/log/placement.log,9953
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_111_100/VexiiRiscv_111_100_build/log/cts.log,9558
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_111_100/VexiiRiscv_111_100_build/log/read_rtl.log,125
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_111_100/VexiiRiscv_111_100_build/log/floorplan.log,2366
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_359_100/VexiiRiscv_359_100_build/log/chipfinish.log,755
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_359_100/VexiiRiscv_359_100_build/log/route.log,4969
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_359_100/VexiiRiscv_359_100_build/log/placement.log,4142
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_359_100/VexiiRiscv_359_100_build/log/cts.log,4125
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_359_100/VexiiRiscv_359_100_build/log/read_rtl.log,22
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_359_100/VexiiRiscv_359_100_build/log/floorplan.log,907
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_38_100/VexiiRiscv_38_100_build/log/chipfinish.log,854
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_38_100/VexiiRiscv_38_100_build/log/route.log,4934
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_38_100/VexiiRiscv_38_100_build/log/placement.log,4239
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_38_100/VexiiRiscv_38_100_build/log/cts.log,4050
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_38_100/VexiiRiscv_38_100_build/log/read_rtl.log,25
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_38_100/VexiiRiscv_38_100_build/log/floorplan.log,882
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_157_100/VexiiRiscv_157_100_build/log/chipfinish.log,5104
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_157_100/VexiiRiscv_157_100_build/log/route.log,32393
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_157_100/VexiiRiscv_157_100_build/log/placement.log,18825
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_157_100/VexiiRiscv_157_100_build/log/cts.log,23138
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_157_100/VexiiRiscv_157_100_build/log/read_rtl.log,53
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_157_100/VexiiRiscv_157_100_build/log/floorplan.log,3875
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_397_100/VexiiRiscv_397_100_build/log/read_rtl.log,143
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_397_100/VexiiRiscv_397_100_build/log/floorplan.log,15039
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_99_100/VexiiRiscv_99_100_build/log/chipfinish.log,1835
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_99_100/VexiiRiscv_99_100_build/log/route.log,11749
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_99_100/VexiiRiscv_99_100_build/log/placement.log,7372
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_99_100/VexiiRiscv_99_100_build/log/cts.log,9004
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_99_100/VexiiRiscv_99_100_build/log/read_rtl.log,102
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_99_100/VexiiRiscv_99_100_build/log/floorplan.log,1939
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_210_100/VexiiRiscv_210_100_build/log/chipfinish.log,4301
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_210_100/VexiiRiscv_210_100_build/log/route.log,26387
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_210_100/VexiiRiscv_210_100_build/log/placement.log,15397
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_210_100/VexiiRiscv_210_100_build/log/cts.log,20146
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_210_100/VexiiRiscv_210_100_build/log/read_rtl.log,142
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_210_100/VexiiRiscv_210_100_build/log/floorplan.log,3366
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_185_100/VexiiRiscv_185_100_build/log/chipfinish.log,5772
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_185_100/VexiiRiscv_185_100_build/log/route.log,39898
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_185_100/VexiiRiscv_185_100_build/log/placement.log,19814
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_185_100/VexiiRiscv_185_100_build/log/cts.log,20157
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_185_100/VexiiRiscv_185_100_build/log/read_rtl.log,96
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_185_100/VexiiRiscv_185_100_build/log/floorplan.log,4737
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_284_100/VexiiRiscv_284_100_build/log/chipfinish.log,8593
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_284_100/VexiiRiscv_284_100_build/log/route.log,51627
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_284_100/VexiiRiscv_284_100_build/log/placement.log,27083
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_284_100/VexiiRiscv_284_100_build/log/cts.log,28590
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_284_100/VexiiRiscv_284_100_build/log/read_rtl.log,203
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_284_100/VexiiRiscv_284_100_build/log/floorplan.log,6561
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_263_100/VexiiRiscv_263_100_build/log/chipfinish.log,1929
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_263_100/VexiiRiscv_263_100_build/log/route.log,11678
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_263_100/VexiiRiscv_263_100_build/log/placement.log,8157
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_263_100/VexiiRiscv_263_100_build/log/cts.log,9456
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_263_100/VexiiRiscv_263_100_build/log/read_rtl.log,106
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_263_100/VexiiRiscv_263_100_build/log/floorplan.log,1967
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_149_100/VexiiRiscv_149_100_build/log/chipfinish.log,1646
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_149_100/VexiiRiscv_149_100_build/log/route.log,10435
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_149_100/VexiiRiscv_149_100_build/log/placement.log,7579
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_149_100/VexiiRiscv_149_100_build/log/cts.log,7521
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_149_100/VexiiRiscv_149_100_build/log/read_rtl.log,28
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_149_100/VexiiRiscv_149_100_build/log/floorplan.log,1683
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_292_100/VexiiRiscv_292_100_build/log/chipfinish.log,740
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_292_100/VexiiRiscv_292_100_build/log/route.log,4232
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_292_100/VexiiRiscv_292_100_build/log/placement.log,4082
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_292_100/VexiiRiscv_292_100_build/log/cts.log,3782
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_292_100/VexiiRiscv_292_100_build/log/read_rtl.log,22
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_292_100/VexiiRiscv_292_100_build/log/floorplan.log,857
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_316_100/VexiiRiscv_316_100_build/log/chipfinish.log,1347
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_316_100/VexiiRiscv_316_100_build/log/route.log,7662
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_316_100/VexiiRiscv_316_100_build/log/placement.log,5893
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_316_100/VexiiRiscv_316_100_build/log/cts.log,6481
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_316_100/VexiiRiscv_316_100_build/log/read_rtl.log,26
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_316_100/VexiiRiscv_316_100_build/log/floorplan.log,1224
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_110_100/VexiiRiscv_110_100_build/log/chipfinish.log,5009
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_110_100/VexiiRiscv_110_100_build/log/route.log,28181
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_110_100/VexiiRiscv_110_100_build/log/placement.log,17788
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_110_100/VexiiRiscv_110_100_build/log/cts.log,17849
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_110_100/VexiiRiscv_110_100_build/log/read_rtl.log,125
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_110_100/VexiiRiscv_110_100_build/log/floorplan.log,3562
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_106_100/VexiiRiscv_106_100_build/log/chipfinish.log,1189
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_106_100/VexiiRiscv_106_100_build/log/route.log,7585
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_106_100/VexiiRiscv_106_100_build/log/placement.log,6605
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_106_100/VexiiRiscv_106_100_build/log/cts.log,5543
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_106_100/VexiiRiscv_106_100_build/log/read_rtl.log,27
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_106_100/VexiiRiscv_106_100_build/log/floorplan.log,1276
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_279_100/VexiiRiscv_279_100_build/log/chipfinish.log,3312
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_279_100/VexiiRiscv_279_100_build/log/route.log,21304
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_279_100/VexiiRiscv_279_100_build/log/placement.log,12747
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_279_100/VexiiRiscv_279_100_build/log/cts.log,12724
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_279_100/VexiiRiscv_279_100_build/log/read_rtl.log,117
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_279_100/VexiiRiscv_279_100_build/log/floorplan.log,2750
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_282_100/VexiiRiscv_282_100_build/log/chipfinish.log,3591
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_282_100/VexiiRiscv_282_100_build/log/route.log,22510
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_282_100/VexiiRiscv_282_100_build/log/placement.log,14127
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_282_100/VexiiRiscv_282_100_build/log/cts.log,15766
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_282_100/VexiiRiscv_282_100_build/log/read_rtl.log,51
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_282_100/VexiiRiscv_282_100_build/log/floorplan.log,2781
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_100_100/VexiiRiscv_100_100_build/log/chipfinish.log,979
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_100_100/VexiiRiscv_100_100_build/log/route.log,7426
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_100_100/VexiiRiscv_100_100_build/log/placement.log,5423
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_100_100/VexiiRiscv_100_100_build/log/cts.log,5645
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_100_100/VexiiRiscv_100_100_build/log/read_rtl.log,31
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_100_100/VexiiRiscv_100_100_build/log/floorplan.log,1068
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_270_100/VexiiRiscv_270_100_build/log/chipfinish.log,696
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_270_100/VexiiRiscv_270_100_build/log/route.log,3772
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_270_100/VexiiRiscv_270_100_build/log/placement.log,3984
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_270_100/VexiiRiscv_270_100_build/log/cts.log,3222
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_270_100/VexiiRiscv_270_100_build/log/read_rtl.log,24
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_270_100/VexiiRiscv_270_100_build/log/floorplan.log,863
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_76_100/VexiiRiscv_76_100_build/log/chipfinish.log,17367
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_76_100/VexiiRiscv_76_100_build/log/route.log,108479
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_76_100/VexiiRiscv_76_100_build/log/placement.log,60122
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_76_100/VexiiRiscv_76_100_build/log/cts.log,60834
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_76_100/VexiiRiscv_76_100_build/log/read_rtl.log,437
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_76_100/VexiiRiscv_76_100_build/log/floorplan.log,13422
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_345_100/VexiiRiscv_345_100_build/log/chipfinish.log,1429
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_345_100/VexiiRiscv_345_100_build/log/route.log,8161
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_345_100/VexiiRiscv_345_100_build/log/placement.log,5794
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_345_100/VexiiRiscv_345_100_build/log/cts.log,5838
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_345_100/VexiiRiscv_345_100_build/log/read_rtl.log,26
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_345_100/VexiiRiscv_345_100_build/log/floorplan.log,1370
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_356_100/VexiiRiscv_356_100_build/log/chipfinish.log,1121
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_356_100/VexiiRiscv_356_100_build/log/route.log,7523
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_356_100/VexiiRiscv_356_100_build/log/placement.log,5454
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_356_100/VexiiRiscv_356_100_build/log/cts.log,5171
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_356_100/VexiiRiscv_356_100_build/log/read_rtl.log,29
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_356_100/VexiiRiscv_356_100_build/log/floorplan.log,1296
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_81_100/VexiiRiscv_81_100_build/log/chipfinish.log,1020
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_81_100/VexiiRiscv_81_100_build/log/route.log,6382
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_81_100/VexiiRiscv_81_100_build/log/placement.log,4941
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_81_100/VexiiRiscv_81_100_build/log/cts.log,4815
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_81_100/VexiiRiscv_81_100_build/log/read_rtl.log,27
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_81_100/VexiiRiscv_81_100_build/log/floorplan.log,1127
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_227_100/VexiiRiscv_227_100_build/log/chipfinish.log,2466
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_227_100/VexiiRiscv_227_100_build/log/route.log,17744
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_227_100/VexiiRiscv_227_100_build/log/placement.log,10733
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_227_100/VexiiRiscv_227_100_build/log/cts.log,11435
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_227_100/VexiiRiscv_227_100_build/log/read_rtl.log,113
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_227_100/VexiiRiscv_227_100_build/log/floorplan.log,2466
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_219_100/VexiiRiscv_219_100_build/log/chipfinish.log,5456
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_219_100/VexiiRiscv_219_100_build/log/route.log,35981
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_219_100/VexiiRiscv_219_100_build/log/placement.log,20824
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_219_100/VexiiRiscv_219_100_build/log/cts.log,21034
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_219_100/VexiiRiscv_219_100_build/log/read_rtl.log,56
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_219_100/VexiiRiscv_219_100_build/log/floorplan.log,4143
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_123_100/VexiiRiscv_123_100_build/log/chipfinish.log,3649
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_123_100/VexiiRiscv_123_100_build/log/route.log,24372
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_123_100/VexiiRiscv_123_100_build/log/placement.log,12959
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_123_100/VexiiRiscv_123_100_build/log/cts.log,14859
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_123_100/VexiiRiscv_123_100_build/log/read_rtl.log,131
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_123_100/VexiiRiscv_123_100_build/log/floorplan.log,2895
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_328_100/VexiiRiscv_328_100_build/log/chipfinish.log,2518
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_328_100/VexiiRiscv_328_100_build/log/route.log,16493
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_328_100/VexiiRiscv_328_100_build/log/placement.log,11012
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_328_100/VexiiRiscv_328_100_build/log/cts.log,11317
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_328_100/VexiiRiscv_328_100_build/log/read_rtl.log,122
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_328_100/VexiiRiscv_328_100_build/log/floorplan.log,2542
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_315_100/VexiiRiscv_315_100_build/log/chipfinish.log,1153
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_315_100/VexiiRiscv_315_100_build/log/route.log,7171
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_315_100/VexiiRiscv_315_100_build/log/placement.log,5705
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_315_100/VexiiRiscv_315_100_build/log/cts.log,5838
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_315_100/VexiiRiscv_315_100_build/log/read_rtl.log,29
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_315_100/VexiiRiscv_315_100_build/log/floorplan.log,1106
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_343_100/VexiiRiscv_343_100_build/log/chipfinish.log,2107
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_343_100/VexiiRiscv_343_100_build/log/route.log,12764
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_343_100/VexiiRiscv_343_100_build/log/placement.log,8395
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_343_100/VexiiRiscv_343_100_build/log/cts.log,8794
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_343_100/VexiiRiscv_343_100_build/log/read_rtl.log,99
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_343_100/VexiiRiscv_343_100_build/log/floorplan.log,2026
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_357_100/VexiiRiscv_357_100_build/log/chipfinish.log,2433
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_357_100/VexiiRiscv_357_100_build/log/route.log,16738
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_357_100/VexiiRiscv_357_100_build/log/placement.log,9051
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_357_100/VexiiRiscv_357_100_build/log/cts.log,10909
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_357_100/VexiiRiscv_357_100_build/log/read_rtl.log,35
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_357_100/VexiiRiscv_357_100_build/log/floorplan.log,2063
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_186_100/VexiiRiscv_186_100_build/log/chipfinish.log,1338
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_186_100/VexiiRiscv_186_100_build/log/route.log,9316
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_186_100/VexiiRiscv_186_100_build/log/placement.log,5960
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_186_100/VexiiRiscv_186_100_build/log/cts.log,5881
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_186_100/VexiiRiscv_186_100_build/log/read_rtl.log,27
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_186_100/VexiiRiscv_186_100_build/log/floorplan.log,1250
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_311_100/VexiiRiscv_311_100_build/log/chipfinish.log,493
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_311_100/VexiiRiscv_311_100_build/log/route.log,2745
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_311_100/VexiiRiscv_311_100_build/log/placement.log,2911
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_311_100/VexiiRiscv_311_100_build/log/cts.log,2951
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_311_100/VexiiRiscv_311_100_build/log/read_rtl.log,21
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_311_100/VexiiRiscv_311_100_build/log/floorplan.log,611
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_163_100/VexiiRiscv_163_100_build/log/chipfinish.log,10380
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_163_100/VexiiRiscv_163_100_build/log/route.log,60965
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_163_100/VexiiRiscv_163_100_build/log/placement.log,33650
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_163_100/VexiiRiscv_163_100_build/log/cts.log,36127
